SaleID,Date,CustomerID,Product,Category,Quantity,UnitPrice,Discount,TotalAmount,GST(18%),TotalWithGST,PaymentMethod,City,Country,Region,SalesRep
202501-00337,2025-01-10,CUST-3877,"Laptop 15""",Electronics,1,1459.62,0.00,1459.62,262.73,1722.35,Debit Card,Toronto,Canada,North America,Michael Brown
202501-00338,2025-01-17,CUST-9474,Webcam HD,Accessories,3,33.37,0.10,90.10,16.22,106.32,Wallet,Chennai,India,APAC,Asha Verma
202501-00339,2025-01-11,CUST-8034,"27"" Monitor",Electronics,5,268.16,0.00,1340.80,241.34,1582.14,Cash on Delivery,Bengaluru,India,APAC,Arun Kumar
202501-00340,2025-01-15,CUST-9368,USB-C Hub,Accessories,1,79.95,0.10,71.95,12.95,84.90,Debit Card,San Francisco,USA,North America,Chris Johnson
202501-00341,2025-01-29,CUST-2889,Mechanical Keyboard,Accessories,5,10.36,0.00,51.80,9.32,61.12,Credit Card,New York,USA,North America,Chris Johnson
202501-00342,2025-01-16,CUST-6963,Noise-Canceling Headphones,Audio,2,96.22,0.00,192.44,34.64,227.08,Credit Card,Singapore,Singapore,APAC,Arun Kumar
202501-00343,2025-01-08,CUST-6272,Mechanical Keyboard,Accessories,4,138.22,0.00,552.88,99.52,652.40,Cash on Delivery,Berlin,Germany,EMEA,James Wilson
202501-00344,2025-01-17,CUST-1862,Wireless Mouse,Accessories,2,122.61,0.00,245.22,44.14,289.36,Net Banking,Bengaluru,India,APAC,Arun Kumar
202501-00345,2025-01-28,CUST-5625,Webcam HD,Accessories,3,55.82,0.00,167.46,30.14,197.60,UPI,Kolkata,India,APAC,Mei Lin
202501-00346,2025-01-19,CUST-5979,Standing Desk,Furniture,5,333.47,0.15,1417.25,255.10,1672.35,Debit Card,Singapore,Singapore,APAC,Rohit Iyer
202501-00347,2025-01-05,CUST-1104,Printer,Office,4,90.04,0.00,360.16,64.83,424.99,UPI,Mumbai,India,APAC,Arun Kumar
202501-00348,2025-01-28,CUST-6038,"Laptop 15""",Electronics,2,1130.16,0.15,1921.27,345.83,2267.10,Credit Card,Hyderabad,India,APAC,Mei Lin
202501-00349,2025-01-03,CUST-1719,Printer,Office,2,456.86,0.10,822.35,148.02,970.37,Net Banking,Bengaluru,India,APAC,Asha Verma
202501-00350,2025-01-17,CUST-3187,Office Chair,Furniture,4,185.85,0.15,631.89,113.74,745.63,Wallet,Hyderabad,India,APAC,Rohit Iyer
202501-00351,2025-01-10,CUST-5276,External SSD 1TB,Storage,3,282.25,0.10,762.08,137.17,899.25,UPI,Melbourne,Australia,APAC,Mei Lin
202501-00352,2025-01-08,CUST-2223,Mechanical Keyboard,Accessories,2,119.19,0.05,226.46,40.76,267.22,Credit Card,Pune,India,APAC,Arun Kumar
202501-00353,2025-01-15,CUST-6145,Noise-Canceling Headphones,Audio,1,228.29,0.00,228.29,41.09,269.38,Debit Card,Melbourne,Australia,APAC,Mei Lin
202501-00354,2025-01-15,CUST-5341,External SSD 1TB,Storage,1,81.70,0.00,81.70,14.71,96.41,UPI,Delhi,India,APAC,Rohit Iyer
202501-00355,2025-01-27,CUST-6370,Wireless Mouse,Accessories,1,109.56,0.00,109.56,19.72,129.28,Net Banking,Vancouver,Canada,North America,Chris Johnson
202501-00356,2025-01-22,CUST-5896,"27"" Monitor",Electronics,2,207.50,0.15,352.75,63.49,416.24,Cash on Delivery,Singapore,Singapore,APAC,Rohit Iyer
202501-00357,2025-01-04,CUST-8570,"Laptop 15""",Electronics,2,374.69,0.05,711.91,128.14,840.05,Debit Card,Kolkata,India,APAC,Arun Kumar
202501-00358,2025-01-12,CUST-2376,Smartwatch,Wearables,5,214.59,0.00,1072.95,193.13,1266.08,Credit Card,Bengaluru,India,APAC,Rohit Iyer
202501-00359,2025-01-29,CUST-8265,Webcam HD,Accessories,2,22.88,0.00,45.76,8.24,54.00,UPI,Chennai,India,APAC,Asha Verma
202501-00360,2025-01-31,CUST-8552,"Laptop 13""",Electronics,2,1859.64,0.15,3161.39,569.05,3730.44,Net Banking,Mumbai,India,APAC,Arun Kumar
202501-00361,2025-01-22,CUST-7990,Wireless Mouse,Accessories,3,40.06,0.10,108.16,19.47,127.63,Net Banking,Hyderabad,India,APAC,Asha Verma
202501-00362,2025-01-20,CUST-5026,Office Chair,Furniture,3,559.02,0.00,1677.06,301.87,1978.93,Net Banking,Delhi,India,APAC,Asha Verma
202501-00363,2025-01-09,CUST-7275,Wireless Mouse,Accessories,4,37.92,0.00,151.68,27.30,178.98,Cash on Delivery,New York,USA,North America,Chris Johnson
202501-00364,2025-01-13,CUST-6883,Bluetooth Speaker,Audio,5,319.13,0.10,1436.09,258.50,1694.59,Net Banking,San Francisco,USA,North America,Emily Davis
202501-00365,2025-01-01,CUST-6224,Smartwatch,Wearables,2,95.24,0.00,190.48,34.29,224.77,UPI,Delhi,India,APAC,Arun Kumar
202501-00366,2025-01-17,CUST-6856,Webcam HD,Accessories,5,149.94,0.00,749.70,134.95,884.65,Credit Card,New York,USA,North America,Emily Davis
202501-00367,2025-01-09,CUST-9743,External SSD 1TB,Storage,1,243.37,0.00,243.37,43.81,287.18,Cash on Delivery,Munich,Germany,EMEA,Liam Schmidt
202501-00368,2025-01-30,CUST-3846,Wireless Mouse,Accessories,2,92.95,0.00,185.90,33.46,219.36,Wallet,Berlin,Germany,EMEA,James Wilson
202501-00369,2025-01-23,CUST-6761,Smartwatch,Wearables,5,153.89,0.00,769.45,138.50,907.95,Net Banking,Singapore,Singapore,APAC,Mei Lin
202501-00370,2025-01-06,CUST-9035,"Laptop 13""",Electronics,1,253.91,0.00,253.91,45.70,299.61,Credit Card,Vancouver,Canada,North America,Sarah Miller
202501-00371,2025-01-01,CUST-6435,Printer,Office,5,164.62,0.05,781.94,140.75,922.69,UPI,Delhi,India,APAC,Asha Verma
202501-00372,2025-01-05,CUST-3320,Webcam HD,Accessories,1,128.51,0.00,128.51,23.13,151.64,Credit Card,Berlin,Germany,EMEA,Olivia Martin
202501-00373,2025-01-19,CUST-2655,USB-C Hub,Accessories,3,55.16,0.00,165.48,29.79,195.27,Wallet,Sydney,Australia,APAC,Arun Kumar
202501-00374,2025-01-21,CUST-6198,Wireless Mouse,Accessories,5,107.10,0.00,535.50,96.39,631.89,UPI,New York,USA,North America,Emily Davis
202501-00375,2025-01-13,CUST-6026,Standing Desk,Furniture,3,232.07,0.00,696.21,125.32,821.53,Wallet,Dubai,UAE,EMEA,Olivia Martin
202501-00376,2025-01-28,CUST-1530,Wireless Mouse,Accessories,5,54.55,0.00,272.75,49.09,321.84,Cash on Delivery,New York,USA,North America,Chris Johnson
202501-00377,2025-01-30,CUST-9129,Wireless Mouse,Accessories,3,114.35,0.10,308.74,55.57,364.31,Debit Card,Bengaluru,India,APAC,Mei Lin
202501-00378,2025-01-15,CUST-1186,"27"" Monitor",Electronics,2,611.65,0.10,1100.97,198.17,1299.14,Credit Card,Mumbai,India,APAC,Asha Verma
202501-00379,2025-01-13,CUST-8179,Standing Desk,Furniture,4,972.81,0.00,3891.24,700.42,4591.66,Net Banking,Munich,Germany,EMEA,Liam Schmidt
202501-00380,2025-01-18,CUST-7149,"Laptop 15""",Electronics,4,1609.15,0.05,6114.77,1100.66,7215.43,Debit Card,Melbourne,Australia,APAC,Asha Verma
202501-00381,2025-01-26,CUST-1547,"27"" Monitor",Electronics,1,739.63,0.00,739.63,133.13,872.76,Credit Card,Manchester,UK,EMEA,Sofia Rossi
202501-00382,2025-01-29,CUST-7151,Wireless Mouse,Accessories,1,86.59,0.00,86.59,15.59,102.18,Credit Card,Manchester,UK,EMEA,Olivia Martin
202501-00383,2025-01-23,CUST-1507,Noise-Canceling Headphones,Audio,2,254.71,0.00,509.42,91.70,601.12,Credit Card,Manchester,UK,EMEA,Sofia Rossi
202501-00384,2025-01-07,CUST-7705,Standing Desk,Furniture,5,755.39,0.00,3776.95,679.85,4456.80,UPI,London,UK,EMEA,Liam Schmidt
202501-00385,2025-01-08,CUST-2571,"Laptop 13""",Electronics,4,1207.77,0.00,4831.08,869.59,5700.67,Debit Card,Delhi,India,APAC,Mei Lin
202501-00386,2025-01-01,CUST-8005,"Laptop 15""",Electronics,3,1674.21,0.00,5022.63,904.07,5926.70,Net Banking,Kolkata,India,APAC,Asha Verma
202501-00387,2025-01-01,CUST-4390,Wireless Mouse,Accessories,3,146.79,0.00,440.37,79.27,519.64,UPI,Munich,Germany,EMEA,Olivia Martin
202501-00388,2025-01-16,CUST-5341,"Laptop 15""",Electronics,5,866.93,0.15,3684.45,663.20,4347.65,UPI,Pune,India,APAC,Arun Kumar
202501-00389,2025-01-02,CUST-5313,Bluetooth Speaker,Audio,4,127.46,0.00,509.84,91.77,601.61,Cash on Delivery,Delhi,India,APAC,Rohit Iyer
202501-00390,2025-01-25,CUST-2584,"Laptop 15""",Electronics,3,1645.13,0.05,4688.62,843.95,5532.57,Cash on Delivery,Delhi,India,APAC,Arun Kumar
202501-00391,2025-01-27,CUST-9561,Noise-Canceling Headphones,Audio,5,284.22,0.00,1421.10,255.80,1676.90,Cash on Delivery,New York,USA,North America,Sarah Miller
202501-00392,2025-01-10,CUST-2293,Noise-Canceling Headphones,Audio,1,215.78,0.00,215.78,38.84,254.62,Cash on Delivery,Hyderabad,India,APAC,Asha Verma
202501-00393,2025-01-31,CUST-8357,Wireless Mouse,Accessories,2,146.10,0.00,292.20,52.60,344.80,Debit Card,Delhi,India,APAC,Arun Kumar
202501-00394,2025-01-03,CUST-8133,Mechanical Keyboard,Accessories,2,126.78,0.00,253.56,45.64,299.20,Credit Card,Munich,Germany,EMEA,Olivia Martin
202501-00395,2025-01-18,CUST-6343,External SSD 1TB,Storage,3,184.73,0.00,554.19,99.75,653.94,Credit Card,Dubai,UAE,EMEA,Olivia Martin
202501-00396,2025-01-04,CUST-7790,Wireless Mouse,Accessories,2,89.32,0.00,178.64,32.16,210.80,Credit Card,Dubai,UAE,EMEA,James Wilson
202501-00397,2025-01-26,CUST-5687,External SSD 1TB,Storage,5,271.23,0.00,1356.15,244.11,1600.26,UPI,Munich,Germany,EMEA,Olivia Martin
202501-00398,2025-01-19,CUST-8750,"Laptop 13""",Electronics,2,659.52,0.15,1121.18,201.81,1322.99,Credit Card,Munich,Germany,EMEA,Liam Schmidt
202501-00399,2025-01-23,CUST-4892,"Laptop 13""",Electronics,4,1853.54,0.00,7414.16,1334.55,8748.71,Credit Card,Manchester,UK,EMEA,Liam Schmidt
202501-00400,2025-01-10,CUST-5593,External SSD 1TB,Storage,4,265.98,0.00,1063.92,191.51,1255.43,Debit Card,Hyderabad,India,APAC,Mei Lin
202501-00401,2025-01-24,CUST-8259,Webcam HD,Accessories,3,47.72,0.00,143.16,25.77,168.93,Debit Card,Melbourne,Australia,APAC,Rohit Iyer
202501-00402,2025-01-30,CUST-7671,Standing Desk,Furniture,4,788.35,0.00,3153.40,567.61,3721.01,Credit Card,Vancouver,Canada,North America,Emily Davis
202501-00403,2025-01-03,CUST-6097,Standing Desk,Furniture,5,474.98,0.00,2374.90,427.48,2802.38,Cash on Delivery,Dubai,UAE,EMEA,James Wilson
202501-00404,2025-01-06,CUST-4158,Printer,Office,2,431.53,0.15,733.60,132.05,865.65,Credit Card,Berlin,Germany,EMEA,Sofia Rossi
202501-00405,2025-01-09,CUST-7035,External SSD 1TB,Storage,4,181.23,0.00,724.92,130.49,855.41,Credit Card,Mumbai,India,APAC,Rohit Iyer
202501-00406,2025-01-12,CUST-9008,Smartwatch,Wearables,4,172.34,0.00,689.36,124.08,813.44,Cash on Delivery,Singapore,Singapore,APAC,Mei Lin
202501-00407,2025-01-12,CUST-3679,External SSD 1TB,Storage,3,239.75,0.00,719.25,129.47,848.72,UPI,Mumbai,India,APAC,Arun Kumar
202501-00408,2025-01-02,CUST-3669,External SSD 1TB,Storage,5,247.16,0.05,1174.01,211.32,1385.33,Wallet,New York,USA,North America,Emily Davis
202501-00409,2025-01-09,CUST-7709,Smartphone 128GB,Electronics,1,1749.57,0.00,1749.57,314.92,2064.49,Wallet,Mumbai,India,APAC,Arun Kumar
202501-00410,2025-01-30,CUST-3167,Office Chair,Furniture,2,649.00,0.10,1168.20,210.28,1378.48,Cash on Delivery,London,UK,EMEA,Liam Schmidt
202501-00411,2025-01-14,CUST-7168,External SSD 1TB,Storage,3,170.16,0.10,459.43,82.70,542.13,Wallet,Vancouver,Canada,North America,Sarah Miller
202501-00412,2025-01-19,CUST-2676,"Laptop 13""",Electronics,5,1998.94,0.00,9994.70,1799.05,11793.75,UPI,Singapore,Singapore,APAC,Mei Lin
202501-00413,2025-01-10,CUST-2771,Bluetooth Speaker,Audio,1,154.42,0.10,138.98,25.02,164.00,UPI,San Francisco,USA,North America,Michael Brown
202501-00414,2025-01-07,CUST-3456,Smartphone 128GB,Electronics,2,1814.42,0.00,3628.84,653.19,4282.03,Cash on Delivery,Munich,Germany,EMEA,Liam Schmidt
202501-00415,2025-01-22,CUST-3292,Standing Desk,Furniture,1,696.75,0.00,696.75,125.41,822.16,UPI,Sydney,Australia,APAC,Arun Kumar
202501-00416,2025-01-13,CUST-1578,Smartwatch,Wearables,5,504.33,0.05,2395.57,431.20,2826.77,Wallet,Singapore,Singapore,APAC,Arun Kumar
202501-00417,2025-01-30,CUST-6873,Smartphone 128GB,Electronics,3,1714.03,0.00,5142.09,925.58,6067.67,Cash on Delivery,Pune,India,APAC,Mei Lin
202501-00418,2025-01-04,CUST-8713,Wireless Mouse,Accessories,3,111.53,0.05,317.86,57.21,375.07,Wallet,Manchester,UK,EMEA,James Wilson
202501-00419,2025-01-08,CUST-6820,Mechanical Keyboard,Accessories,3,68.87,0.00,206.61,37.19,243.80,UPI,San Francisco,USA,North America,Michael Brown
202501-00420,2025-01-15,CUST-2929,Bluetooth Speaker,Audio,1,350.57,0.00,350.57,63.10,413.67,Net Banking,Kolkata,India,APAC,Asha Verma
202501-00421,2025-01-28,CUST-7253,Smartphone 128GB,Electronics,3,914.25,0.00,2742.75,493.69,3236.44,Debit Card,Hyderabad,India,APAC,Rohit Iyer
202501-00422,2025-01-11,CUST-7704,Smartwatch,Wearables,4,154.48,0.00,617.92,111.23,729.15,Debit Card,Bengaluru,India,APAC,Arun Kumar
202501-00423,2025-01-11,CUST-3897,USB-C Hub,Accessories,1,10.66,0.05,10.13,1.82,11.95,Cash on Delivery,Pune,India,APAC,Arun Kumar
202501-00424,2025-01-26,CUST-2442,Wireless Mouse,Accessories,5,70.72,0.15,300.56,54.10,354.66,Net Banking,Munich,Germany,EMEA,James Wilson
202501-00425,2025-01-02,CUST-9745,Mechanical Keyboard,Accessories,3,143.01,0.00,429.03,77.23,506.26,Cash on Delivery,Kolkata,India,APAC,Asha Verma
202501-00426,2025-01-22,CUST-1067,Office Chair,Furniture,2,319.11,0.00,638.22,114.88,753.10,UPI,Hyderabad,India,APAC,Asha Verma
202501-00427,2025-01-13,CUST-9246,Smartwatch,Wearables,3,166.85,0.00,500.55,90.10,590.65,UPI,London,UK,EMEA,Olivia Martin
202501-00428,2025-01-24,CUST-9524,Smartwatch,Wearables,5,255.67,0.00,1278.35,230.10,1508.45,Debit Card,Manchester,UK,EMEA,Olivia Martin
202501-00429,2025-01-12,CUST-4087,Wireless Mouse,Accessories,4,12.68,0.05,48.18,8.67,56.85,Debit Card,Mumbai,India,APAC,Rohit Iyer
202501-00430,2025-01-04,CUST-7006,Standing Desk,Furniture,1,450.17,0.00,450.17,81.03,531.20,Cash on Delivery,Delhi,India,APAC,Asha Verma
202501-00431,2025-01-22,CUST-2771,Office Chair,Furniture,1,162.45,0.15,138.08,24.85,162.93,Net Banking,Chennai,India,APAC,Mei Lin
202501-00432,2025-01-16,CUST-3508,Mechanical Keyboard,Accessories,1,52.16,0.00,52.16,9.39,61.55,Wallet,Vancouver,Canada,North America,Michael Brown
202501-00433,2025-01-20,CUST-3247,Noise-Canceling Headphones,Audio,1,219.29,0.00,219.29,39.47,258.76,UPI,Chennai,India,APAC,Asha Verma
202501-00434,2025-01-16,CUST-4254,Smartwatch,Wearables,2,484.54,0.00,969.08,174.43,1143.51,Debit Card,Berlin,Germany,EMEA,Olivia Martin
202501-00435,2025-01-10,CUST-3627,"Laptop 13""",Electronics,5,1068.26,0.15,4540.11,817.22,5357.33,UPI,New York,USA,North America,Chris Johnson
202501-00436,2025-01-01,CUST-2458,Printer,Office,1,430.80,0.00,430.80,77.54,508.34,Debit Card,Bengaluru,India,APAC,Asha Verma
202501-00437,2025-01-24,CUST-2659,Printer,Office,3,350.62,0.10,946.67,170.40,1117.07,UPI,Melbourne,Australia,APAC,Asha Verma
202501-00438,2025-01-04,CUST-3862,External SSD 1TB,Storage,1,264.54,0.10,238.09,42.86,280.95,Net Banking,Chennai,India,APAC,Asha Verma
202501-00439,2025-01-28,CUST-1751,"Laptop 13""",Electronics,2,1377.21,0.10,2478.98,446.22,2925.20,Net Banking,San Francisco,USA,North America,Chris Johnson
202501-00440,2025-01-12,CUST-6615,Wireless Mouse,Accessories,1,66.11,0.00,66.11,11.90,78.01,UPI,Munich,Germany,EMEA,Olivia Martin
202501-00441,2025-01-26,CUST-7909,Office Chair,Furniture,2,219.49,0.00,438.98,79.02,518.00,Credit Card,Pune,India,APAC,Asha Verma
202501-00442,2025-01-14,CUST-8908,Webcam HD,Accessories,5,104.98,0.15,446.16,80.31,526.47,UPI,Mumbai,India,APAC,Rohit Iyer
202501-00443,2025-01-16,CUST-8997,"Laptop 15""",Electronics,4,965.27,0.10,3474.97,625.49,4100.46,Credit Card,Vancouver,Canada,North America,Emily Davis
202501-00444,2025-01-31,CUST-6542,Smartphone 128GB,Electronics,5,1423.25,0.00,7116.25,1280.92,8397.17,Net Banking,New York,USA,North America,Sarah Miller
202501-00445,2025-01-12,CUST-7305,Wireless Mouse,Accessories,5,134.89,0.00,674.45,121.40,795.85,Credit Card,Pune,India,APAC,Arun Kumar
202501-00446,2025-01-28,CUST-9123,External SSD 1TB,Storage,2,77.97,0.05,148.14,26.67,174.81,UPI,San Francisco,USA,North America,Chris Johnson
202501-00447,2025-01-17,CUST-4648,Smartphone 128GB,Electronics,4,896.06,0.15,3046.60,548.39,3594.99,Net Banking,Dubai,UAE,EMEA,Olivia Martin
202501-00448,2025-01-03,CUST-9166,Bluetooth Speaker,Audio,3,73.92,0.00,221.76,39.92,261.68,Credit Card,Munich,Germany,EMEA,Olivia Martin
202501-00449,2025-01-02,CUST-9996,"Laptop 13""",Electronics,1,1614.80,0.00,1614.80,290.66,1905.46,Wallet,London,UK,EMEA,Sofia Rossi
202501-00450,2025-01-21,CUST-8474,USB-C Hub,Accessories,3,125.54,0.00,376.62,67.79,444.41,Net Banking,Manchester,UK,EMEA,Olivia Martin
202501-00451,2025-01-23,CUST-6952,Standing Desk,Furniture,4,220.34,0.00,881.36,158.64,1040.00,Debit Card,Mumbai,India,APAC,Mei Lin
202501-00452,2025-01-12,CUST-5783,Smartphone 128GB,Electronics,5,841.70,0.05,3998.07,719.65,4717.72,Net Banking,Hyderabad,India,APAC,Arun Kumar
202501-00453,2025-01-04,CUST-5166,Smartwatch,Wearables,2,177.52,0.00,355.04,63.91,418.95,Net Banking,Kolkata,India,APAC,Arun Kumar
202501-00454,2025-01-27,CUST-4122,Standing Desk,Furniture,3,214.83,0.00,644.49,116.01,760.50,Net Banking,Melbourne,Australia,APAC,Rohit Iyer
202501-00455,2025-01-31,CUST-9172,"Laptop 13""",Electronics,5,1512.00,0.15,6426.00,1156.68,7582.68,Cash on Delivery,Toronto,Canada,North America,Emily Davis
202501-00456,2025-01-23,CUST-3845,Standing Desk,Furniture,2,211.13,0.00,422.26,76.01,498.27,Cash on Delivery,Manchester,UK,EMEA,Olivia Martin
202501-00457,2025-01-14,CUST-5067,"27"" Monitor",Electronics,4,1932.65,0.00,7730.60,1391.51,9122.11,Net Banking,Hyderabad,India,APAC,Rohit Iyer
202501-00458,2025-01-14,CUST-9393,"27"" Monitor",Electronics,5,1742.31,0.00,8711.55,1568.08,10279.63,Cash on Delivery,Kolkata,India,APAC,Rohit Iyer
202501-00459,2025-01-07,CUST-5760,Office Chair,Furniture,3,930.65,0.05,2652.35,477.42,3129.77,Cash on Delivery,Singapore,Singapore,APAC,Mei Lin
202501-00460,2025-01-23,CUST-2890,Webcam HD,Accessories,3,88.72,0.15,226.24,40.72,266.96,Wallet,Singapore,Singapore,APAC,Mei Lin
202501-00461,2025-01-29,CUST-7920,Webcam HD,Accessories,1,83.18,0.05,79.02,14.22,93.24,Credit Card,Delhi,India,APAC,Rohit Iyer
202501-00462,2025-01-09,CUST-3636,"27"" Monitor",Electronics,3,420.89,0.10,1136.40,204.55,1340.95,Debit Card,Singapore,Singapore,APAC,Asha Verma
202501-00463,2025-01-12,CUST-8415,"Laptop 15""",Electronics,5,1755.87,0.00,8779.35,1580.28,10359.63,Debit Card,Singapore,Singapore,APAC,Arun Kumar
202501-00464,2025-01-08,CUST-9370,Webcam HD,Accessories,3,107.01,0.15,272.88,49.12,322.00,Net Banking,Sydney,Australia,APAC,Mei Lin
202501-00465,2025-01-31,CUST-1881,"Laptop 13""",Electronics,3,525.71,0.00,1577.13,283.88,1861.01,Net Banking,New York,USA,North America,Michael Brown
202501-00466,2025-01-25,CUST-9955,Standing Desk,Furniture,5,292.89,0.00,1464.45,263.60,1728.05,Debit Card,London,UK,EMEA,Olivia Martin
202501-00467,2025-01-06,CUST-2220,Wireless Mouse,Accessories,2,112.91,0.00,225.82,40.65,266.47,Net Banking,San Francisco,USA,North America,Michael Brown
202501-00468,2025-01-05,CUST-3636,Smartwatch,Wearables,3,82.94,0.05,236.38,42.55,278.93,Credit Card,Hyderabad,India,APAC,Mei Lin
202501-00469,2025-01-20,CUST-1833,Webcam HD,Accessories,5,128.04,0.10,576.18,103.71,679.89,Credit Card,Manchester,UK,EMEA,Sofia Rossi
202501-00470,2025-01-31,CUST-4012,Smartphone 128GB,Electronics,1,1604.58,0.15,1363.89,245.50,1609.39,Credit Card,Berlin,Germany,EMEA,Sofia Rossi
202501-00471,2025-01-29,CUST-4495,Office Chair,Furniture,3,411.34,0.15,1048.92,188.81,1237.73,Cash on Delivery,Mumbai,India,APAC,Asha Verma
202501-00472,2025-01-22,CUST-6668,Bluetooth Speaker,Audio,2,364.66,0.00,729.32,131.28,860.60,Cash on Delivery,New York,USA,North America,Chris Johnson
202501-00473,2025-01-22,CUST-6258,Noise-Canceling Headphones,Audio,1,172.77,0.10,155.49,27.99,183.48,Credit Card,Vancouver,Canada,North America,Michael Brown
202501-00474,2025-01-17,CUST-9335,Bluetooth Speaker,Audio,4,46.23,0.00,184.92,33.29,218.21,Debit Card,Manchester,UK,EMEA,James Wilson
202501-00475,2025-01-31,CUST-2572,Wireless Mouse,Accessories,5,84.65,0.00,423.25,76.19,499.44,Debit Card,Kolkata,India,APAC,Arun Kumar
202501-00476,2025-01-27,CUST-2702,Mechanical Keyboard,Accessories,5,126.02,0.00,630.10,113.42,743.52,Wallet,Sydney,Australia,APAC,Asha Verma
202501-00477,2025-01-24,CUST-3519,"Laptop 13""",Electronics,4,1476.21,0.00,5904.84,1062.87,6967.71,Credit Card,Pune,India,APAC,Mei Lin
202501-00478,2025-01-18,CUST-2154,Smartwatch,Wearables,2,553.71,0.15,941.31,169.44,1110.75,Wallet,Munich,Germany,EMEA,Olivia Martin
202501-00479,2025-01-11,CUST-1276,Noise-Canceling Headphones,Audio,1,227.89,0.00,227.89,41.02,268.91,Cash on Delivery,Bengaluru,India,APAC,Asha Verma
202501-00480,2025-01-23,CUST-2189,USB-C Hub,Accessories,5,24.86,0.00,124.30,22.37,146.67,UPI,Bengaluru,India,APAC,Mei Lin
202501-00481,2025-01-25,CUST-8170,Noise-Canceling Headphones,Audio,4,334.19,0.05,1269.92,228.59,1498.51,Cash on Delivery,New York,USA,North America,Emily Davis
202501-00482,2025-01-24,CUST-7406,Webcam HD,Accessories,5,51.30,0.00,256.50,46.17,302.67,UPI,Berlin,Germany,EMEA,James Wilson
202501-00483,2025-01-18,CUST-3316,"Laptop 15""",Electronics,1,159.31,0.00,159.31,28.68,187.99,UPI,Kolkata,India,APAC,Mei Lin
202501-00484,2025-01-07,CUST-7760,Printer,Office,5,139.83,0.10,629.24,113.26,742.50,Debit Card,Chennai,India,APAC,Rohit Iyer
202501-00485,2025-01-22,CUST-1891,External SSD 1TB,Storage,5,170.70,0.10,768.15,138.27,906.42,Wallet,Bengaluru,India,APAC,Mei Lin
202501-00486,2025-01-04,CUST-4234,Standing Desk,Furniture,5,548.73,0.05,2606.47,469.16,3075.63,Wallet,New York,USA,North America,Chris Johnson
202501-00487,2025-01-10,CUST-2143,Printer,Office,2,213.47,0.10,384.25,69.16,453.41,Wallet,Dubai,UAE,EMEA,Sofia Rossi
202501-00488,2025-01-19,CUST-6971,Webcam HD,Accessories,3,144.21,0.10,389.37,70.09,459.46,Debit Card,New York,USA,North America,Sarah Miller
202501-00489,2025-01-09,CUST-6889,Wireless Mouse,Accessories,3,132.90,0.10,358.83,64.59,423.42,UPI,Toronto,Canada,North America,Chris Johnson
202501-00490,2025-01-06,CUST-2343,External SSD 1TB,Storage,3,266.09,0.05,758.36,136.50,894.86,UPI,Bengaluru,India,APAC,Asha Verma
202501-00491,2025-01-29,CUST-1305,External SSD 1TB,Storage,5,211.59,0.00,1057.95,190.43,1248.38,Cash on Delivery,Munich,Germany,EMEA,Sofia Rossi
202501-00492,2025-01-30,CUST-1600,Smartphone 128GB,Electronics,3,1155.42,0.00,3466.26,623.93,4090.19,Net Banking,Hyderabad,India,APAC,Mei Lin
202501-00493,2025-01-13,CUST-4658,Printer,Office,5,387.96,0.15,1648.83,296.79,1945.62,Cash on Delivery,Vancouver,Canada,North America,Chris Johnson
202501-00494,2025-01-13,CUST-6961,Smartphone 128GB,Electronics,1,1375.96,0.00,1375.96,247.67,1623.63,Cash on Delivery,Pune,India,APAC,Rohit Iyer
202501-00495,2025-01-15,CUST-3608,Wireless Mouse,Accessories,5,142.82,0.00,714.10,128.54,842.64,Debit Card,Toronto,Canada,North America,Michael Brown
202501-00496,2025-01-02,CUST-4585,Webcam HD,Accessories,4,42.44,0.05,161.27,29.03,190.30,Credit Card,Kolkata,India,APAC,Mei Lin
202501-00497,2025-01-13,CUST-8695,Printer,Office,4,450.25,0.10,1620.90,291.76,1912.66,Credit Card,Vancouver,Canada,North America,Michael Brown
202501-00498,2025-01-27,CUST-5314,Smartwatch,Wearables,5,376.48,0.15,1600.04,288.01,1888.05,UPI,Dubai,UAE,EMEA,James Wilson
202501-00499,2025-01-17,CUST-5121,Noise-Canceling Headphones,Audio,2,221.06,0.10,397.91,71.62,469.53,Net Banking,Toronto,Canada,North America,Chris Johnson
202501-00500,2025-01-17,CUST-3276,Bluetooth Speaker,Audio,2,115.10,0.10,207.18,37.29,244.47,Debit Card,Hyderabad,India,APAC,Rohit Iyer
