SaleID,Date,CustomerID,Product,Category,Quantity,UnitPrice,Discount,TotalAmount,GST(18%),TotalWithGST,PaymentMethod,City,Country,Region,SalesRep
202502-00336,2025-02-14,CUST-5635,Printer,Office,3,337.43,0.00,1012.29,182.21,1194.50,UPI,Vancouver,Canada,North America,Michael Brown
202502-00337,2025-02-14,CUST-3703,USB-C Hub,Accessories,4,116.91,0.15,397.49,71.55,469.04,Credit Card,Kolkata,India,APAC,Rohit Iyer
202502-00338,2025-02-02,CUST-4766,Wireless Mouse,Accessories,1,75.83,0.15,64.46,11.60,76.06,Net Banking,Chennai,India,APAC,Arun Kumar
202502-00339,2025-02-02,CUST-8233,USB-C Hub,Accessories,5,77.93,0.05,370.17,66.63,436.80,Credit Card,Berlin,Germany,EMEA,James Wilson
202502-00340,2025-02-07,CUST-5654,Wireless Mouse,Accessories,2,114.99,0.00,229.98,41.40,271.38,Cash on Delivery,Dubai,UAE,EMEA,Sofia Rossi
202502-00341,2025-02-19,CUST-1067,Smartphone 128GB,Electronics,5,484.05,0.00,2420.25,435.64,2855.89,Debit Card,Toronto,Canada,North America,Chris Johnson
202502-00342,2025-02-11,CUST-1425,"27"" Monitor",Electronics,1,879.21,0.00,879.21,158.26,1037.47,UPI,Hyderabad,India,APAC,Asha Verma
202502-00343,2025-02-03,CUST-8540,External SSD 1TB,Storage,4,168.97,0.00,675.88,121.66,797.54,Cash on Delivery,Mumbai,India,APAC,Mei Lin
202502-00344,2025-02-02,CUST-8423,USB-C Hub,Accessories,5,28.10,0.00,140.50,25.29,165.79,Wallet,London,UK,EMEA,Liam Schmidt
202502-00345,2025-02-26,CUST-1909,Standing Desk,Furniture,1,601.50,0.00,601.50,108.27,709.77,Credit Card,Munich,Germany,EMEA,Liam Schmidt
202502-00346,2025-02-06,CUST-4933,Webcam HD,Accessories,4,22.49,0.00,89.96,16.19,106.15,Debit Card,Munich,Germany,EMEA,Olivia Martin
202502-00347,2025-02-10,CUST-3525,"Laptop 15""",Electronics,3,1058.06,0.10,2856.76,514.22,3370.98,Wallet,Hyderabad,India,APAC,Mei Lin
202502-00348,2025-02-22,CUST-2574,External SSD 1TB,Storage,3,183.04,0.15,466.75,84.02,550.77,Net Banking,San Francisco,USA,North America,Sarah Miller
202502-00349,2025-02-03,CUST-7922,Webcam HD,Accessories,3,95.94,0.15,244.65,44.04,288.69,Credit Card,Delhi,India,APAC,Mei Lin
202502-00350,2025-02-15,CUST-4673,Office Chair,Furniture,2,938.99,0.00,1877.98,338.04,2216.02,UPI,Melbourne,Australia,APAC,Arun Kumar
202502-00351,2025-02-03,CUST-8825,"27"" Monitor",Electronics,2,1970.74,0.00,3941.48,709.47,4650.95,UPI,New York,USA,North America,Sarah Miller
202502-00352,2025-02-10,CUST-1781,Smartphone 128GB,Electronics,1,1847.01,0.15,1569.96,282.59,1852.55,Net Banking,Chennai,India,APAC,Arun Kumar
202502-00353,2025-02-22,CUST-5151,USB-C Hub,Accessories,3,91.98,0.00,275.94,49.67,325.61,Credit Card,Chennai,India,APAC,Arun Kumar
202502-00354,2025-02-06,CUST-3985,External SSD 1TB,Storage,4,70.86,0.10,255.10,45.92,301.02,UPI,Dubai,UAE,EMEA,Olivia Martin
202502-00355,2025-02-25,CUST-8371,Smartwatch,Wearables,3,257.49,0.00,772.47,139.04,911.51,Debit Card,Kolkata,India,APAC,Rohit Iyer
202502-00356,2025-02-03,CUST-5248,External SSD 1TB,Storage,1,164.11,0.15,139.49,25.11,164.60,Credit Card,Mumbai,India,APAC,Rohit Iyer
202502-00357,2025-02-21,CUST-8817,Bluetooth Speaker,Audio,4,351.45,0.00,1405.80,253.04,1658.84,Cash on Delivery,Toronto,Canada,North America,Michael Brown
202502-00358,2025-02-20,CUST-6910,Standing Desk,Furniture,4,828.08,0.05,3146.70,566.41,3713.11,Credit Card,Kolkata,India,APAC,Asha Verma
202502-00359,2025-02-27,CUST-1260,Standing Desk,Furniture,2,875.93,0.05,1664.27,299.57,1963.84,Wallet,New York,USA,North America,Sarah Miller
202502-00360,2025-02-27,CUST-9824,Mechanical Keyboard,Accessories,1,52.13,0.15,44.31,7.98,52.29,Net Banking,Mumbai,India,APAC,Asha Verma
202502-00361,2025-02-06,CUST-3497,Standing Desk,Furniture,4,968.20,0.15,3291.88,592.54,3884.42,Cash on Delivery,New York,USA,North America,Emily Davis
202502-00362,2025-02-10,CUST-7418,"Laptop 13""",Electronics,3,164.57,0.00,493.71,88.87,582.58,Wallet,Sydney,Australia,APAC,Arun Kumar
202502-00363,2025-02-28,CUST-9121,Standing Desk,Furniture,5,644.34,0.10,2899.53,521.92,3421.45,Credit Card,Toronto,Canada,North America,Sarah Miller
202502-00364,2025-02-16,CUST-9410,Smartwatch,Wearables,5,566.35,0.00,2831.75,509.71,3341.46,Net Banking,New York,USA,North America,Chris Johnson
202502-00365,2025-02-17,CUST-1311,Noise-Canceling Headphones,Audio,5,146.86,0.15,624.16,112.35,736.51,Net Banking,Chennai,India,APAC,Arun Kumar
202502-00366,2025-02-20,CUST-6681,Bluetooth Speaker,Audio,4,37.70,0.05,143.26,25.79,169.05,Net Banking,Berlin,Germany,EMEA,Olivia Martin
202502-00367,2025-02-08,CUST-9317,Mechanical Keyboard,Accessories,5,137.27,0.15,583.40,105.01,688.41,Debit Card,London,UK,EMEA,Olivia Martin
202502-00368,2025-02-14,CUST-6902,Webcam HD,Accessories,4,121.97,0.00,487.88,87.82,575.70,Cash on Delivery,Kolkata,India,APAC,Mei Lin
202502-00369,2025-02-23,CUST-2412,Office Chair,Furniture,4,233.60,0.15,794.24,142.96,937.20,Credit Card,Sydney,Australia,APAC,Arun Kumar
202502-00370,2025-02-10,CUST-4845,Mechanical Keyboard,Accessories,5,16.59,0.10,74.66,13.44,88.10,UPI,Pune,India,APAC,Rohit Iyer
202502-00371,2025-02-27,CUST-9248,"Laptop 13""",Electronics,1,774.81,0.05,736.07,132.49,868.56,Credit Card,Singapore,Singapore,APAC,Rohit Iyer
202502-00372,2025-02-16,CUST-5224,USB-C Hub,Accessories,3,117.71,0.00,353.13,63.56,416.69,Cash on Delivery,San Francisco,USA,North America,Emily Davis
202502-00373,2025-02-28,CUST-9444,Smartwatch,Wearables,1,447.33,0.00,447.33,80.52,527.85,Net Banking,Melbourne,Australia,APAC,Asha Verma
202502-00374,2025-02-04,CUST-2669,External SSD 1TB,Storage,5,70.07,0.00,350.35,63.06,413.41,Debit Card,Berlin,Germany,EMEA,Sofia Rossi
202502-00375,2025-02-24,CUST-5786,Standing Desk,Furniture,4,790.53,0.00,3162.12,569.18,3731.30,Debit Card,Berlin,Germany,EMEA,Liam Schmidt
202502-00376,2025-02-27,CUST-3257,"Laptop 15""",Electronics,2,962.35,0.00,1924.70,346.45,2271.15,Debit Card,Toronto,Canada,North America,Michael Brown
202502-00377,2025-02-10,CUST-9274,Wireless Mouse,Accessories,1,47.24,0.00,47.24,8.50,55.74,Net Banking,Berlin,Germany,EMEA,Sofia Rossi
202502-00378,2025-02-05,CUST-9677,Noise-Canceling Headphones,Audio,2,81.06,0.15,137.80,24.80,162.60,Net Banking,Vancouver,Canada,North America,Michael Brown
202502-00379,2025-02-01,CUST-8251,Wireless Mouse,Accessories,1,110.47,0.00,110.47,19.88,130.35,Credit Card,Manchester,UK,EMEA,Liam Schmidt
202502-00380,2025-02-13,CUST-3692,Noise-Canceling Headphones,Audio,1,175.51,0.05,166.73,30.01,196.74,Cash on Delivery,Delhi,India,APAC,Mei Lin
202502-00381,2025-02-14,CUST-7586,Printer,Office,5,446.89,0.00,2234.45,402.20,2636.65,UPI,Berlin,Germany,EMEA,James Wilson
202502-00382,2025-02-27,CUST-5583,Printer,Office,5,336.37,0.15,1429.57,257.32,1686.89,Net Banking,Kolkata,India,APAC,Arun Kumar
202502-00383,2025-02-23,CUST-6656,Printer,Office,4,405.67,0.00,1622.68,292.08,1914.76,Credit Card,Delhi,India,APAC,Mei Lin
202502-00384,2025-02-13,CUST-3064,Smartphone 128GB,Electronics,5,675.27,0.10,3038.72,546.97,3585.69,Cash on Delivery,Manchester,UK,EMEA,Sofia Rossi
202502-00385,2025-02-01,CUST-1456,Printer,Office,5,328.85,0.10,1479.83,266.37,1746.20,Wallet,Sydney,Australia,APAC,Asha Verma
202502-00386,2025-02-24,CUST-1982,External SSD 1TB,Storage,3,122.34,0.00,367.02,66.06,433.08,Credit Card,Chennai,India,APAC,Arun Kumar
202502-00387,2025-02-10,CUST-1085,Bluetooth Speaker,Audio,3,393.69,0.00,1181.07,212.59,1393.66,Cash on Delivery,Dubai,UAE,EMEA,Sofia Rossi
202502-00388,2025-02-12,CUST-5902,"27"" Monitor",Electronics,5,1394.00,0.00,6970.00,1254.60,8224.60,Cash on Delivery,New York,USA,North America,Chris Johnson
202502-00389,2025-02-11,CUST-9461,Smartwatch,Wearables,2,507.88,0.00,1015.76,182.84,1198.60,Debit Card,Sydney,Australia,APAC,Arun Kumar
202502-00390,2025-02-03,CUST-2511,"Laptop 13""",Electronics,4,1793.74,0.15,6098.72,1097.77,7196.49,Credit Card,Berlin,Germany,EMEA,Olivia Martin
202502-00391,2025-02-19,CUST-9502,Webcam HD,Accessories,4,132.08,0.15,449.07,80.83,529.90,Net Banking,Toronto,Canada,North America,Sarah Miller
202502-00392,2025-02-27,CUST-3668,Wireless Mouse,Accessories,5,27.80,0.00,139.00,25.02,164.02,Debit Card,Vancouver,Canada,North America,Chris Johnson
202502-00393,2025-02-23,CUST-4483,Bluetooth Speaker,Audio,4,42.06,0.10,151.42,27.26,178.68,Credit Card,Sydney,Australia,APAC,Asha Verma
202502-00394,2025-02-04,CUST-7055,Smartwatch,Wearables,3,100.95,0.10,272.57,49.06,321.63,UPI,Berlin,Germany,EMEA,Liam Schmidt
202502-00395,2025-02-10,CUST-8961,"Laptop 13""",Electronics,2,412.96,0.00,825.92,148.67,974.59,UPI,London,UK,EMEA,Sofia Rossi
202502-00396,2025-02-06,CUST-9008,"Laptop 13""",Electronics,1,1162.94,0.00,1162.94,209.33,1372.27,Net Banking,Toronto,Canada,North America,Michael Brown
202502-00397,2025-02-19,CUST-8411,Printer,Office,3,408.17,0.05,1163.28,209.39,1372.67,Debit Card,Vancouver,Canada,North America,Sarah Miller
202502-00398,2025-02-25,CUST-8371,Office Chair,Furniture,4,251.10,0.00,1004.40,180.79,1185.19,Credit Card,Sydney,Australia,APAC,Arun Kumar
202502-00399,2025-02-08,CUST-7478,USB-C Hub,Accessories,5,16.41,0.00,82.05,14.77,96.82,Net Banking,San Francisco,USA,North America,Chris Johnson
202502-00400,2025-02-28,CUST-3713,Standing Desk,Furniture,1,623.36,0.00,623.36,112.20,735.56,Wallet,London,UK,EMEA,James Wilson
202502-00401,2025-02-21,CUST-2395,Mechanical Keyboard,Accessories,5,85.86,0.00,429.30,77.27,506.57,Cash on Delivery,Vancouver,Canada,North America,Emily Davis
202502-00402,2025-02-25,CUST-8796,Smartphone 128GB,Electronics,1,372.52,0.00,372.52,67.05,439.57,Debit Card,Mumbai,India,APAC,Mei Lin
202502-00403,2025-02-26,CUST-4371,Mechanical Keyboard,Accessories,5,72.19,0.00,360.95,64.97,425.92,Cash on Delivery,Manchester,UK,EMEA,Olivia Martin
202502-00404,2025-02-19,CUST-1737,Bluetooth Speaker,Audio,1,155.78,0.00,155.78,28.04,183.82,Cash on Delivery,Manchester,UK,EMEA,Olivia Martin
202502-00405,2025-02-09,CUST-2491,"Laptop 15""",Electronics,1,1152.29,0.05,1094.68,197.04,1291.72,UPI,Bengaluru,India,APAC,Rohit Iyer
202502-00406,2025-02-10,CUST-7672,Office Chair,Furniture,2,171.84,0.00,343.68,61.86,405.54,Debit Card,Mumbai,India,APAC,Asha Verma
202502-00407,2025-02-10,CUST-7388,"Laptop 15""",Electronics,3,413.55,0.00,1240.65,223.32,1463.97,UPI,Munich,Germany,EMEA,James Wilson
202502-00408,2025-02-02,CUST-4318,Mechanical Keyboard,Accessories,5,92.04,0.15,391.17,70.41,461.58,Credit Card,San Francisco,USA,North America,Chris Johnson
202502-00409,2025-02-11,CUST-8615,Smartphone 128GB,Electronics,4,271.10,0.05,1030.18,185.43,1215.61,Credit Card,San Francisco,USA,North America,Chris Johnson
202502-00410,2025-02-08,CUST-3057,"27"" Monitor",Electronics,5,902.48,0.05,4286.78,771.62,5058.40,Debit Card,Berlin,Germany,EMEA,Sofia Rossi
202502-00411,2025-02-26,CUST-5016,Smartphone 128GB,Electronics,4,1928.50,0.00,7714.00,1388.52,9102.52,Credit Card,Melbourne,Australia,APAC,Mei Lin
202502-00412,2025-02-21,CUST-3742,"Laptop 13""",Electronics,1,1876.99,0.10,1689.29,304.07,1993.36,Wallet,Munich,Germany,EMEA,Liam Schmidt
202502-00413,2025-02-27,CUST-4485,Smartwatch,Wearables,5,226.28,0.00,1131.40,203.65,1335.05,UPI,Bengaluru,India,APAC,Arun Kumar
202502-00414,2025-02-23,CUST-3014,External SSD 1TB,Storage,2,234.02,0.00,468.04,84.25,552.29,Net Banking,Kolkata,India,APAC,Mei Lin
202502-00415,2025-02-22,CUST-6613,Office Chair,Furniture,3,982.08,0.00,2946.24,530.32,3476.56,UPI,New York,USA,North America,Michael Brown
202502-00416,2025-02-11,CUST-4450,Bluetooth Speaker,Audio,5,151.53,0.00,757.65,136.38,894.03,Debit Card,Mumbai,India,APAC,Arun Kumar
202502-00417,2025-02-01,CUST-1156,Office Chair,Furniture,2,483.58,0.00,967.16,174.09,1141.25,Wallet,Toronto,Canada,North America,Sarah Miller
202502-00418,2025-02-18,CUST-2329,Webcam HD,Accessories,1,85.41,0.00,85.41,15.37,100.78,Wallet,Melbourne,Australia,APAC,Asha Verma
202502-00419,2025-02-12,CUST-7166,External SSD 1TB,Storage,5,145.91,0.00,729.55,131.32,860.87,Credit Card,Melbourne,Australia,APAC,Mei Lin
202502-00420,2025-02-07,CUST-8283,"Laptop 13""",Electronics,2,1524.82,0.00,3049.64,548.94,3598.58,Wallet,Berlin,Germany,EMEA,Sofia Rossi
202502-00421,2025-02-03,CUST-5967,Webcam HD,Accessories,2,42.80,0.10,77.04,13.87,90.91,Credit Card,San Francisco,USA,North America,Sarah Miller
202502-00422,2025-02-23,CUST-4425,"Laptop 13""",Electronics,2,1970.89,0.00,3941.78,709.52,4651.30,Credit Card,San Francisco,USA,North America,Sarah Miller
202502-00423,2025-02-06,CUST-4174,Office Chair,Furniture,5,711.51,0.00,3557.55,640.36,4197.91,Debit Card,Bengaluru,India,APAC,Rohit Iyer
202502-00424,2025-02-24,CUST-2065,Wireless Mouse,Accessories,3,140.70,0.00,422.10,75.98,498.08,Cash on Delivery,San Francisco,USA,North America,Emily Davis
202502-00425,2025-02-28,CUST-1378,Standing Desk,Furniture,5,660.72,0.00,3303.60,594.65,3898.25,Net Banking,Mumbai,India,APAC,Arun Kumar
202502-00426,2025-02-21,CUST-1849,External SSD 1TB,Storage,3,163.81,0.00,491.43,88.46,579.89,UPI,Chennai,India,APAC,Arun Kumar
202502-00427,2025-02-16,CUST-6922,Smartphone 128GB,Electronics,1,1785.03,0.10,1606.53,289.18,1895.71,Net Banking,Singapore,Singapore,APAC,Arun Kumar
202502-00428,2025-02-11,CUST-1084,Noise-Canceling Headphones,Audio,2,153.84,0.00,307.68,55.38,363.06,Credit Card,New York,USA,North America,Sarah Miller
202502-00429,2025-02-03,CUST-5095,Mechanical Keyboard,Accessories,2,56.09,0.00,112.18,20.19,132.37,Credit Card,Toronto,Canada,North America,Sarah Miller
202502-00430,2025-02-26,CUST-1393,Smartwatch,Wearables,3,517.06,0.15,1318.50,237.33,1555.83,Debit Card,Manchester,UK,EMEA,James Wilson
202502-00431,2025-02-27,CUST-6465,Smartphone 128GB,Electronics,2,1895.56,0.00,3791.12,682.40,4473.52,Cash on Delivery,Melbourne,Australia,APAC,Asha Verma
202502-00432,2025-02-21,CUST-8314,Smartwatch,Wearables,1,124.48,0.00,124.48,22.41,146.89,Net Banking,Manchester,UK,EMEA,James Wilson
202502-00433,2025-02-26,CUST-3089,"Laptop 13""",Electronics,4,251.36,0.00,1005.44,180.98,1186.42,Net Banking,Bengaluru,India,APAC,Asha Verma
202502-00434,2025-02-22,CUST-1914,Smartphone 128GB,Electronics,1,695.60,0.00,695.60,125.21,820.81,Cash on Delivery,Sydney,Australia,APAC,Rohit Iyer
202502-00435,2025-02-28,CUST-1173,Bluetooth Speaker,Audio,4,201.76,0.00,807.04,145.27,952.31,UPI,Mumbai,India,APAC,Arun Kumar
202502-00436,2025-02-17,CUST-6377,Smartwatch,Wearables,2,136.16,0.00,272.32,49.02,321.34,Cash on Delivery,Kolkata,India,APAC,Rohit Iyer
202502-00437,2025-02-21,CUST-9337,"27"" Monitor",Electronics,3,928.86,0.00,2786.58,501.58,3288.16,Net Banking,Pune,India,APAC,Rohit Iyer
202502-00438,2025-02-05,CUST-1722,"Laptop 13""",Electronics,2,726.58,0.10,1307.84,235.41,1543.25,UPI,Dubai,UAE,EMEA,Sofia Rossi
202502-00439,2025-02-05,CUST-8692,"27"" Monitor",Electronics,5,784.37,0.00,3921.85,705.93,4627.78,Cash on Delivery,Dubai,UAE,EMEA,Sofia Rossi
202502-00440,2025-02-02,CUST-4889,Smartphone 128GB,Electronics,5,1738.60,0.05,8258.35,1486.50,9744.85,Debit Card,Kolkata,India,APAC,Asha Verma
202502-00441,2025-02-11,CUST-4102,Office Chair,Furniture,4,731.41,0.00,2925.64,526.62,3452.26,Cash on Delivery,Manchester,UK,EMEA,Liam Schmidt
202502-00442,2025-02-20,CUST-5909,Noise-Canceling Headphones,Audio,3,90.04,0.00,270.12,48.62,318.74,Net Banking,New York,USA,North America,Chris Johnson
202502-00443,2025-02-21,CUST-4654,Standing Desk,Furniture,2,530.55,0.15,901.93,162.35,1064.28,Wallet,Manchester,UK,EMEA,Olivia Martin
202502-00444,2025-02-07,CUST-7558,Wireless Mouse,Accessories,1,60.79,0.00,60.79,10.94,71.73,Cash on Delivery,Chennai,India,APAC,Rohit Iyer
202502-00445,2025-02-10,CUST-8215,Mechanical Keyboard,Accessories,5,137.78,0.00,688.90,124.00,812.90,Debit Card,Kolkata,India,APAC,Mei Lin
202502-00446,2025-02-06,CUST-4587,Printer,Office,3,381.91,0.05,1088.44,195.92,1284.36,Debit Card,Kolkata,India,APAC,Asha Verma
202502-00447,2025-02-06,CUST-5289,Printer,Office,1,88.82,0.00,88.82,15.99,104.81,Net Banking,Chennai,India,APAC,Mei Lin
202502-00448,2025-02-07,CUST-5998,Bluetooth Speaker,Audio,2,166.77,0.05,316.86,57.03,373.89,Cash on Delivery,Sydney,Australia,APAC,Asha Verma
202502-00449,2025-02-04,CUST-3366,Printer,Office,2,413.86,0.15,703.56,126.64,830.20,Wallet,Berlin,Germany,EMEA,Liam Schmidt
202502-00450,2025-02-20,CUST-8037,Office Chair,Furniture,2,930.49,0.00,1860.98,334.98,2195.96,Cash on Delivery,Kolkata,India,APAC,Mei Lin
202502-00451,2025-02-26,CUST-3434,USB-C Hub,Accessories,2,17.46,0.00,34.92,6.29,41.21,Debit Card,Vancouver,Canada,North America,Sarah Miller
202502-00452,2025-02-07,CUST-2333,Webcam HD,Accessories,4,120.74,0.00,482.96,86.93,569.89,Debit Card,Vancouver,Canada,North America,Sarah Miller
202502-00453,2025-02-25,CUST-9342,USB-C Hub,Accessories,4,82.64,0.10,297.50,53.55,351.05,Cash on Delivery,Toronto,Canada,North America,Sarah Miller
202502-00454,2025-02-16,CUST-5396,Smartwatch,Wearables,4,411.81,0.00,1647.24,296.50,1943.74,Wallet,Delhi,India,APAC,Rohit Iyer
202502-00455,2025-02-08,CUST-4325,Bluetooth Speaker,Audio,2,176.48,0.15,300.02,54.00,354.02,Cash on Delivery,Pune,India,APAC,Mei Lin
202502-00456,2025-02-09,CUST-2388,Wireless Mouse,Accessories,1,51.31,0.05,48.74,8.77,57.51,Cash on Delivery,Delhi,India,APAC,Arun Kumar
202502-00457,2025-02-17,CUST-6511,Noise-Canceling Headphones,Audio,4,202.99,0.15,690.17,124.23,814.40,UPI,San Francisco,USA,North America,Sarah Miller
202502-00458,2025-02-01,CUST-3942,Bluetooth Speaker,Audio,2,128.28,0.00,256.56,46.18,302.74,UPI,Vancouver,Canada,North America,Chris Johnson
202502-00459,2025-02-26,CUST-5528,Printer,Office,2,121.33,0.00,242.66,43.68,286.34,Cash on Delivery,Kolkata,India,APAC,Mei Lin
202502-00460,2025-02-07,CUST-6394,"27"" Monitor",Electronics,3,1528.64,0.00,4585.92,825.47,5411.39,UPI,Kolkata,India,APAC,Rohit Iyer
202502-00461,2025-02-28,CUST-9898,Printer,Office,3,83.58,0.10,225.67,40.62,266.29,Net Banking,Munich,Germany,EMEA,James Wilson
202502-00462,2025-02-16,CUST-9399,Webcam HD,Accessories,2,131.17,0.05,249.22,44.86,294.08,Net Banking,New York,USA,North America,Sarah Miller
202502-00463,2025-02-24,CUST-8559,USB-C Hub,Accessories,1,53.83,0.15,45.76,8.24,54.00,Debit Card,Melbourne,Australia,APAC,Arun Kumar
202502-00464,2025-02-28,CUST-1493,USB-C Hub,Accessories,2,90.85,0.00,181.70,32.71,214.41,Net Banking,Berlin,Germany,EMEA,Liam Schmidt
202502-00465,2025-02-08,CUST-7867,Noise-Canceling Headphones,Audio,4,312.25,0.00,1249.00,224.82,1473.82,UPI,Manchester,UK,EMEA,James Wilson
202502-00466,2025-02-19,CUST-1527,Printer,Office,2,144.55,0.00,289.10,52.04,341.14,UPI,Dubai,UAE,EMEA,Olivia Martin
202502-00467,2025-02-13,CUST-4345,Noise-Canceling Headphones,Audio,1,227.76,0.00,227.76,41.00,268.76,UPI,Dubai,UAE,EMEA,Olivia Martin
202502-00468,2025-02-21,CUST-5991,"Laptop 15""",Electronics,2,342.98,0.00,685.96,123.47,809.43,Wallet,Toronto,Canada,North America,Chris Johnson
202502-00469,2025-02-06,CUST-4260,"Laptop 15""",Electronics,4,675.06,0.00,2700.24,486.04,3186.28,Net Banking,Delhi,India,APAC,Mei Lin
202502-00470,2025-02-17,CUST-1180,Wireless Mouse,Accessories,3,130.36,0.05,371.53,66.88,438.41,Credit Card,Hyderabad,India,APAC,Arun Kumar
202502-00471,2025-02-16,CUST-2126,Noise-Canceling Headphones,Audio,2,78.07,0.15,132.72,23.89,156.61,Wallet,Toronto,Canada,North America,Emily Davis
202502-00472,2025-02-20,CUST-6084,Smartwatch,Wearables,2,341.29,0.00,682.58,122.86,805.44,UPI,Kolkata,India,APAC,Asha Verma
202502-00473,2025-02-05,CUST-8302,"Laptop 15""",Electronics,4,1268.97,0.10,4568.29,822.29,5390.58,Cash on Delivery,Toronto,Canada,North America,Sarah Miller
202502-00474,2025-02-15,CUST-1640,Standing Desk,Furniture,1,373.36,0.00,373.36,67.20,440.56,Net Banking,Berlin,Germany,EMEA,Liam Schmidt
202502-00475,2025-02-13,CUST-3869,Noise-Canceling Headphones,Audio,2,96.44,0.00,192.88,34.72,227.60,Net Banking,Melbourne,Australia,APAC,Arun Kumar
202502-00476,2025-02-22,CUST-4005,Standing Desk,Furniture,5,204.07,0.00,1020.35,183.66,1204.01,Credit Card,New York,USA,North America,Emily Davis
202502-00477,2025-02-09,CUST-9810,"27"" Monitor",Electronics,1,1441.38,0.00,1441.38,259.45,1700.83,Debit Card,Toronto,Canada,North America,Sarah Miller
202502-00478,2025-02-25,CUST-2986,USB-C Hub,Accessories,1,115.76,0.10,104.18,18.75,122.93,Net Banking,Melbourne,Australia,APAC,Rohit Iyer
202502-00479,2025-02-09,CUST-4397,Smartphone 128GB,Electronics,1,1005.01,0.15,854.26,153.77,1008.03,Net Banking,Manchester,UK,EMEA,Olivia Martin
202502-00480,2025-02-28,CUST-4185,Noise-Canceling Headphones,Audio,1,33.97,0.05,32.27,5.81,38.08,UPI,Melbourne,Australia,APAC,Arun Kumar
202502-00481,2025-02-15,CUST-2117,"Laptop 15""",Electronics,5,1365.49,0.00,6827.45,1228.94,8056.39,Net Banking,Hyderabad,India,APAC,Arun Kumar
202502-00482,2025-02-27,CUST-5573,External SSD 1TB,Storage,2,100.94,0.00,201.88,36.34,238.22,Debit Card,London,UK,EMEA,James Wilson
202502-00483,2025-02-18,CUST-7403,Wireless Mouse,Accessories,1,103.99,0.10,93.59,16.85,110.44,Debit Card,Melbourne,Australia,APAC,Mei Lin
202502-00484,2025-02-06,CUST-4549,Standing Desk,Furniture,1,905.57,0.15,769.73,138.55,908.28,Wallet,Delhi,India,APAC,Asha Verma
202502-00485,2025-02-13,CUST-6051,Bluetooth Speaker,Audio,1,251.34,0.15,213.64,38.46,252.10,Debit Card,New York,USA,North America,Michael Brown
202502-00486,2025-02-08,CUST-4276,"Laptop 15""",Electronics,1,930.11,0.00,930.11,167.42,1097.53,UPI,Kolkata,India,APAC,Asha Verma
202502-00487,2025-02-08,CUST-2582,Webcam HD,Accessories,2,111.36,0.00,222.72,40.09,262.81,UPI,Manchester,UK,EMEA,Sofia Rossi
202502-00488,2025-02-20,CUST-4393,Printer,Office,5,245.93,0.05,1168.17,210.27,1378.44,Debit Card,Chennai,India,APAC,Mei Lin
202502-00489,2025-02-11,CUST-3844,"Laptop 13""",Electronics,4,1359.89,0.05,5167.58,930.16,6097.74,Net Banking,New York,USA,North America,Chris Johnson
202502-00490,2025-02-22,CUST-5562,Office Chair,Furniture,5,444.70,0.05,2112.32,380.22,2492.54,Net Banking,London,UK,EMEA,Olivia Martin
202502-00491,2025-02-04,CUST-9784,Webcam HD,Accessories,5,34.00,0.00,170.00,30.60,200.60,Cash on Delivery,Manchester,UK,EMEA,Olivia Martin
202502-00492,2025-02-22,CUST-3177,USB-C Hub,Accessories,2,98.95,0.00,197.90,35.62,233.52,UPI,Toronto,Canada,North America,Chris Johnson
202502-00493,2025-02-11,CUST-1289,Smartwatch,Wearables,5,313.43,0.05,1488.79,267.98,1756.77,Cash on Delivery,Dubai,UAE,EMEA,James Wilson
202502-00494,2025-02-08,CUST-1347,Smartwatch,Wearables,1,240.60,0.00,240.60,43.31,283.91,Debit Card,Bengaluru,India,APAC,Asha Verma
202502-00495,2025-02-05,CUST-7136,Bluetooth Speaker,Audio,3,104.74,0.00,314.22,56.56,370.78,Debit Card,Melbourne,Australia,APAC,Mei Lin
202502-00496,2025-02-05,CUST-5556,USB-C Hub,Accessories,1,82.92,0.00,82.92,14.93,97.85,Wallet,London,UK,EMEA,James Wilson
202502-00497,2025-02-08,CUST-6427,USB-C Hub,Accessories,2,38.81,0.05,73.74,13.27,87.01,Wallet,New York,USA,North America,Sarah Miller
202502-00498,2025-02-17,CUST-6269,Wireless Mouse,Accessories,4,98.17,0.15,333.78,60.08,393.86,Credit Card,Kolkata,India,APAC,Asha Verma
202502-00499,2025-02-21,CUST-3318,Mechanical Keyboard,Accessories,2,22.85,0.05,43.41,7.81,51.22,Debit Card,Vancouver,Canada,North America,Chris Johnson
202502-00500,2025-02-14,CUST-8652,"27"" Monitor",Electronics,2,1485.10,0.05,2821.69,507.90,3329.59,Cash on Delivery,New York,USA,North America,Michael Brown
